    Time         Eth-MAC-SRC       Eth-MAC-DST      OP       ARP-MAC-SRC     ARP-IP-SRC    ARP-MAC-DST     ARP-IP-DST
1102.47623205 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1105.2389102 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.117
1105.84960699 b4:99:ba:63:80:7f ff:ff:ff:ff:ff:ff who-has b4:99:ba:63:80:7f 10.1.100.105 00:02:02:22:02:23 10.1.100.222
1111.18261814 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1111.18325806 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1111.99297619 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1112.19904518 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1113.01656604 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1113.22315717 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1117.01003718 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1117.92806101 00:1b:21:7f:6c:fc ff:ff:ff:ff:ff:ff who-has 00:1b:21:7f:6c:fc 10.1.200.254 00:00:00:00:00:00 10.1.200.49
1118.03097415 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1118.952034 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1119.87547398 54:e6:fc:c7:5b:e5 ff:ff:ff:ff:ff:ff who-has 54:e6:fc:c7:5b:e5 10.1.200.184 00:00:00:00:00:00 10.1.200.184
1121.614784 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1122.43924904 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1123.05704403 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1123.46116805 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1124.07229614 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1124.99643397 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1129.0944562 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1130.01132298 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1131.03523517 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1131.55253911 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1132.46867704 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1132.87858415 5c:ac:4c:2d:dd:18 ff:ff:ff:ff:ff:ff who-has 5c:ac:4c:2d:dd:18 10.1.200.136 00:00:00:00:00:00 10.1.200.254
1133.49274898 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1136.77410698 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1138.81739712 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1140.86557817 98:fc:11:d5:be:69 ff:ff:ff:ff:ff:ff who-has 98:fc:11:d5:be:69 10.1.200.185 00:00:00:00:00:00 10.1.200.254
1141.17253518 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1141.99144316 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1142.09615111 00:1b:21:7f:6c:fc ff:ff:ff:ff:ff:ff who-has 00:1b:21:7f:6c:fc 10.1.100.254 00:00:00:00:00:00 10.1.100.24
1143.01662517 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1144.85941911 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.2
1146.19710016 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1147.21364999 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1147.62398601 00:1b:21:7f:6c:fc ff:ff:ff:ff:ff:ff who-has 00:1b:21:7f:6c:fc 10.1.100.254 00:00:00:00:00:00 10.1.100.98
1148.23797512 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1151.6172452 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1152.43724203 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1153.46020412 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1153.66861916 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.2
1154.28045607 00:27:0e:0f:28:26 ff:ff:ff:ff:ff:ff who-has 00:27:0e:0f:28:26 10.1.100.128 00:00:00:00:00:00 10.1.100.98
1154.89375305 00:1b:11:b9:78:39 ff:ff:ff:ff:ff:ff who-has 00:1b:11:b9:78:39 10.1.100.222 00:00:00:00:00:00 10.1.100.130
1155.30340719 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1156.3314302 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1157.35181117 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1161.55357218 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1162.4709332 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1163.49564219 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1166.26181316 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1167.28384614 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1168.307796 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1171.17787504 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1171.99556398 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1173.017802 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1176.09465504 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1177.01132917 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1178.03561807 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1179.87880707 54:e6:fc:c7:5b:e5 ff:ff:ff:ff:ff:ff who-has 54:e6:fc:c7:5b:e5 10.1.200.184 00:00:00:00:00:00 10.1.200.184
1179.98432207 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.212
1181.61947703 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1182.44642711 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1182.64424014 00:1b:21:7f:6c:fc ff:ff:ff:ff:ff:ff who-has 00:1b:21:7f:6c:fc 10.1.100.254 00:00:00:00:00:00 10.1.100.224
1183.4630661 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1183.97588396 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1184.89622617 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1185.9237771 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1191.04254508 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1191.55267406 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1192.06411505 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1192.48131704 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1193.09947801 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1193.49762011 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1195.85996318 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.2
1199.94867706 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1200.97233415 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1201.18078613 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1201.28488803 00:1b:21:7f:6c:fc ff:ff:ff:ff:ff:ff who-has 00:1b:21:7f:6c:fc 10.1.100.254 00:00:00:00:00:00 10.1.100.146
1202.00219512 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1203.02137113 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1203.43895817 f4:8e:09:a6:df:51 ff:ff:ff:ff:ff:ff who-has f4:8e:09:a6:df:51 10.1.200.70 00:00:00:00:00:00 10.1.200.254
1204.66043711 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.2
1208.14046502 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1209.16441703 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1210.18896317 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1211.62263703 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1211.929214 00:1b:21:7f:6c:fc ff:ff:ff:ff:ff:ff who-has 00:1b:21:7f:6c:fc 10.1.100.254 00:00:00:00:00:00 10.1.100.136
1212.45217299 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1213.46527004 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1216.02844906 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1217.04909515 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1218.07317615 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1218.38742208 00:27:0e:0f:28:26 ff:ff:ff:ff:ff:ff who-has 00:27:0e:0f:28:26 10.1.100.128 00:00:00:00:00:00 10.1.100.143
1221.55797005 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1222.47619319 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1222.68098116 08:00:27:9d:04:dc ff:ff:ff:ff:ff:ff who-has 08:00:27:9d:04:dc 10.1.11.34 00:00:00:00:00:00 10.1.11.15
1223.50148296 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1228.62051511 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1229.54411602 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1230.568259 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1231.17972398 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1231.99887705 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1233.0229001 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1235.27895617 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1236.30386209 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1237.32361913 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1239.06466603 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.29
1239.88429117 54:e6:fc:c7:5b:e5 ff:ff:ff:ff:ff:ff who-has 54:e6:fc:c7:5b:e5 10.1.200.184 00:00:00:00:00:00 10.1.200.184
1240.60031915 00:1c:c0:b9:7e:96 ff:ff:ff:ff:ff:ff who-has 00:1c:c0:b9:7e:96 10.1.100.10 00:00:00:00:00:00 10.1.100.53
1241.6242981 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1242.44379616 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1242.95925999 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1243.46781301 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1243.97978306 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1245.00661302 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1246.84702396 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.2
1249.81873703 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.2
1251.56026816 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1252.47885513 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1252.78601098 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1252.99595213 00:d0:b8:1b:ec:66 ff:ff:ff:ff:ff:ff who-has 00:d0:b8:1b:ec:66 10.1.100.143 00:00:00:00:00:00 10.1.100.68
1253.19987416 00:1c:c0:97:7b:67 ff:ff:ff:ff:ff:ff who-has 00:1c:c0:97:7b:67 10.1.100.8 00:00:00:00:00:00 10.1.100.134
1253.50289011 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1253.70808911 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1253.91237211 00:1b:11:22:a7:26 ff:ff:ff:ff:ff:ff who-has 00:1b:11:22:a7:26 10.1.100.221 00:00:00:00:00:00 10.1.100.130
1254.73163009 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1255.96239901 00:18:e7:29:44:89 ff:ff:ff:ff:ff:ff who-has 00:18:e7:29:44:89 10.1.100.149 00:00:00:00:00:00 10.1.100.2
1257.60307407 a4:17:31:e2:e1:1b 00:1b:21:7f:6c:fc who-has a4:17:31:e2:e1:1b 10.1.200.174 00:00:00:00:00:00 10.1.200.254
1257.60508418 00:1b:21:7f:6c:fc a4:17:31:e2:e1:1b is-at 00:1b:21:7f:6c:fc 10.1.200.254 a4:17:31:e2:e1:1b 10.1.200.174
1261.18273616 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1262.00303102 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1262.10750318 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1263.02553296 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1263.13060617 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1264.15218616 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1269.9911561 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1270.910604 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1271.62697816 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1271.83200002 00:1c:c0:f7:a9:d4 ff:ff:ff:ff:ff:ff who-has 00:1c:c0:f7:a9:d4 10.1.11.70 00:00:00:00:00:00 10.1.11.15
1272.44654512 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1273.470541 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1274.29079819 00:1b:21:7f:6c:fc ff:ff:ff:ff:ff:ff who-has 00:1b:21:7f:6c:fc 10.1.200.254 00:00:00:00:00:00 10.1.200.141
1279.10243201 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1280.12894607 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1281.5677011 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1282.481457 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1283.50544405 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1287.29535007 00:27:0e:0f:28:26 ff:ff:ff:ff:ff:ff who-has 00:27:0e:0f:28:26 10.1.100.128 00:00:00:00:00:00 10.1.100.143
1287.40017509 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1288.42097402 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1289.45568705 c8:d7:19:b7:33:d2 ff:ff:ff:ff:ff:ff who-has c8:d7:19:b7:33:d2 10.1.200.60 00:00:00:00:00:00 10.0.0.253
1291.18664312 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1292.00450015 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
1292.82572699 00:17:31:ee:85:07 ff:ff:ff:ff:ff:ff who-has 00:17:31:ee:85:07 10.1.100.80 00:00:00:00:00:00 10.1.100.111
1292.82697916 00:26:18:d3:2c:0a ff:ff:ff:ff:ff:ff who-has 00:26:18:d3:2c:0a 10.1.100.228 00:00:00:00:00:00 10.1.100.111
1292.82764101 00:15:17:ad:f6:9c ff:ff:ff:ff:ff:ff who-has 00:15:17:ad:f6:9c 10.1.100.201 00:00:00:00:00:00 10.1.100.111
1292.82817101 00:d0:b8:1b:ec:66 ff:ff:ff:ff:ff:ff who-has 00:d0:b8:1b:ec:66 10.1.100.143 00:00:00:00:00:00 10.1.100.111
1292.92683697 48:5b:39:c6:3b:c6 ff:ff:ff:ff:ff:ff who-has 48:5b:39:c6:3b:c6 10.1.100.56 00:00:00:00:00:00 10.1.100.175
